movie_id,title,tags
156022,The Equalizer,"equalizer, denzel washington play mccall, man believ put mysteri past behind dedic begin new, quiet life. mccall meet teri (chloë grace moretz), young girl control ultra-viol russian gangsters, can’t stand idli – help her. arm hidden skill allow serv vengeanc anyon would brutal helpless, mccall come self-impos retir find desir justic reawakened. someon problem, odd stack them, nowher els turn, mccall help. equalizer. thriller action crime corrupt assassin hostag fbi hitman russian secur camera sadism vigilant sociopath reveng suspens organ crime gore gangster violenc teenag prostitut commando interrog surveil ex soldier fake death loner call girl black op hand hand combat mysteri past denzel washington marton csoka chloë grace moretz antoin fuqua"
7303,Maid in Manhattan,"marisa ventura struggl singl mom work posh manhattan hotel dream better life young son. one fate day, hotel guest senatori candid christoph marshal meet marisa mistak wealthi socialite. enchant even together, two fall madli love. marisa' true ident revealed, issu class social statu threaten separ them. two peopl differ world overcom differ live happili ever after? comedi drama romanc hotel politician mistaken ident maid class differ singl mother public relat maid uniform hotel clerk wealth differ jennif lopez ralph fienn natasha richardson wayn wang"
8963,Crimson Tide,"us nuclear missil sub, young first offic stage mutini prevent trigger happi captain launch missil confirm order so. action thriller drama submarin mutini russia missil nuclear missil embassi u.s. navi battl power torpedo militari moral dilemma post cold war aircraft carrier chain command launch code sonar denzel washington gene hackman matt craven toni scott"
1402,The Pursuit of Happyness,"true stori christoph gardner, invest heavili devic known 'bone densiti scanner', find struggl sell product margin better current technology, much expensive. wife leav him, lose house, bank account credit card and, forc live street young son, desper find steadi job. take job stockbrok but, receiv pay, need go 6 month training, must sell devices. drama san francisco singl parent homeless person bu worker homeless work church servic bad luck biographi salesman stockbrok smith jaden smith thandi newton gabriel muccino"
9315,Flightplan,"claustrophobic, hitchcockian thriller. bereav woman daughter fli home berlin america. 30,000 feet child vanish nobodi admit ever plane. thriller drama mysteri berlin loss father airplan baby-snatch jodi foster peter sarsgaard sean bean robert schwentk"
8984,Disclosure,"comput specialist su sexual harass former lover turn boss initi act forcefully, threaten career person life. drama thriller crime mysteri romanc employe workplac sexual harass intrigu michael dougla demi moor donald sutherland barri levinson"
795,City of Angels,"guardian angel seth -- invis watch citizen lo angel -- becom captiv maggie, strong-wil heart surgeon, ponder trade pure, otherworldli exist mortal life beloved. coupl embark tender forbidden romanc span heaven earth. drama fantasi romanc suicid angel life death desper oper heaven faith afterlif lo angel interspeci romanc nicola cage meg ryan andr braugher brad silberl"
24,Kill Bill: Vol. 1,"assassin shot altar ruthless employer, bill member assassin circl – 'the bride' live plot vengeance. set payback, make death list hunt wrong her, save bill last. action crime japan coma martial art kung fu underworld yakuza sword bride reveng gore femal yakuza blood wed samurai sword part anim uma thurman luci liu vivica a. fox quentin tarantino"
11353,Bowfinger,"verg bankruptci desper big break, aspir filmmak bobbi bowfing concoct crazi plan make ultim dream movie. ralli ragtag team includ starry-ey ingenue, has-been diva film studio gofer, set shoot blockbust featur biggest star hollywood, kit ramsey -- without let ramsey know picture. comedi film produc film director movi studio hollywood filmmak movi actress steve martin eddi murphi heather graham frank oz"
393,Kill Bill: Vol. 2,"bride unwaveringli continu roar rampag reveng band assassin tri kill unborn child. visit former associ one-by-one, check victim death list five there' noth left … kill bill. action crime thriller brother brother relationship swordplay katana mother role rage hate daughter right justic singl aftercreditssting duringcreditssting uma thurman david carradin daryl hannah quentin tarantino"
9618,Tango & Cash,"ray tango gabriel cash narcot detect who, extrem successful, can't stand other. crime lord yve perret, furiou loss incom tango cash caus him, frame two murder. caught murder weapon scene crime, two alibi. thrown prison crimin help convict, appear go trust clear name catch evil perret. action adventur comedi prison war drug lo angel sylvest stallon kurt russel teri hatcher andrei konchalovski"
9374,Death Becomes Her,"madelin marri ernest, arch-riv helen' fiance. recov mental breakdown, helen vow kill madelin steal back ernest. unfortun everyone, introduct magic potion caus thing great deal complic mere murder plot. fantasi comedi jealousi beauti immort rivalri potion drink meryl streep bruce willi goldi hawn robert zemecki"
8584,Shanghai Noon,"chon wang, clumsi imperi guard trail princess pei pei kidnap forbidden citi transport america. wang follow captor nevada, team unlik partner, outcast outlaw roy o'bannon, tri spring princess imprisonment. adventur action comedi western princess sioux travel rescu nativ american chines cowboy duringcreditssting 19th centuri jacki chan owen wilson luci liu tom dey"
2320,Executive Decision,"terrorist hijack 747 inbound washington d.c., demand releas imprison leader. intellig expert david grant (kurt russell) suspect anoth reason soon reluct member special assault team assign intercept plane hijackers. action adventur drama thriller bomb ransom hostag airplan hijack terror cell special unit decept rescu covert oper disast shootout terror explos violenc surveil night vision goggl flight attend intellig agent flashback hand hand combat nerv ga kurt russel steven seagal hall berri stuart baird"
58224,Mr. Popper's Penguins,"jim carrey star tom popper, success businessman who’ clueless come realli import thing life...until inherit six “adorable” penguins, uniqu personality. soon tom’ rambuncti roommat turn swank new york apart snowi winter wonderland — rest world upside-down. comedi famili taxi restaur zoo penguin ex husband littl boy zookeep doorman ride bird hatch aftercreditssting duringcreditssting jim carrey carla gugino madelin carrol mark water"
1729,The Forbidden Kingdom,"american teenag obsess hong kong cinema kung-fu classic make extraordinari discoveri chinatown pawnshop: legendari stick weapon chines sage warrior, monkey king. lost relic hand, teenag unexpectedli find travel back ancient china join crew warrior martial art lore danger quest free imprison monkey king. action adventur fantasi tempel shaolin teenag urin staff warrior monkey king jacki chan jet li michael angarano rob minkoff"
175574,Free Birds,"irreverent, hilarious, adventur buddi comedi audienc ages, direct jimmi hayward (horton hear who!), two turkey opposit side track must put asid differ team travel back time chang cours histori - get turkey holiday menu good. anim comedi famili holiday thanksgiv freedom duringcreditssting 3d owen wilson woodi harrelson ami poehler jimmi hayward"
8077,Alien³,"escap newt hick alien planet, ripley crash land fiorina 161, prison planet host correct facility. unfortunately, although newt hick surviv crash, unwelcom visitor does. prison allow weapon kind, aid long time away, prison must simpli surviv way can. scienc fiction action horror prison android spacecraft space marin imprison space coloni space travel rottweil dystopia sequel alien redempt outer space planet shave head crash land impregn penal coloni furnac suspend anim xenomorph sigourney weaver charl s. dutton charl danc david fincher"
8818,Evita,"hit music base life evita duarte, b-movi argentinian actress eventu becam wife argentinian presid dictat juan perón, belov hate woman argentina. histori drama music prostitut deific dancehal hostess perónism argentin presid rise power sing narrat soccer ball madonna antonio bandera jonathan pryce alan parker"
